Start station number,Start station,End station number,End station,Bike model,Date,Total_duration_min,weather_code,Weather Description,real_temperature_C,feels_like_temperature_C,wind_speed_10m,humidity_percentage,Day_of_Month,Day_of_Week,Hour_of_Day,is_Weekend,Time_of_Day,Day_of_Week_Name,is_Weekend_Name
3495,"Wells Street, Fitzrovia",1011,"Argyle Street, Kings Cross",CLASSIC,2023-08-02 18:00:00,1.9459101490553132,13.324863,,0.49158249158249157,0.5494736466938293,0.8361906928073127,0.779258438035643,2,3,18,0,Evening,Wednesday,Weekday
1167,"South Wharf Road, Paddington",3480,"Smith Square, Westminster",PBSC_EBIKE,2023-08-03 07:00:00,2.995732273553991,18.359999,,0.3434343434343434,0.3190081770321232,0.940383623394864,0.6729479613197752,3,4,7,0,Morning,Thursday,Weekday
1212,"Concert Hall Approach 2, South Bank",1109,"Wellington Arch, Hyde Park",CLASSIC,2023-08-13 13:00:00,3.091042453358316,25.772078,,0.7878787878787878,0.6486462129603752,0.4840574113041586,0.22095396474078366,13,7,13,1,Afternoon,Sunday,Weekend
300037,"Ravenscourt Park Station, Hammersmith",300078,"Oxford Road, Putney",CLASSIC,2023-08-25 21:00:00,3.367295829986474,11.753876,,0.2794612794612795,0.30480648143224226,0.48851174273983433,0.6802455201980292,25,5,21,0,Night,Friday,Weekday
200206,"Chicheley Street, South Bank",3484,"Houghton Street, Strand",CLASSIC,2023-08-20 19:00:00,3.332204510175204,9.726664,,0.6565656565656566,0.7006926207574644,0.4931174252710059,0.49314505794882535,20,7,19,1,Evening,Sunday,Weekend
1211,"Bunhill Row, Moorgate",200034,"Wapping Lane, Wapping",CLASSIC,2023-08-01 10:00:00,2.9444389791664403,23.051247,,0.6026936026936027,0.47211798370024566,0.6738561613258195,0.2552141505909923,1,2,10,0,Morning,Tuesday,Weekday
200027,"Ford Road, Old Ford",200146,"Newby Place, Poplar",CLASSIC,2023-08-07 16:00:00,2.4849066497880004,18.374111,,0.6734006734006734,0.5517030109174186,0.6559707608297692,0.1199064752643152,7,1,16,0,Afternoon,Monday,Weekday
200126,"Usk Road, Clapham Junction",200120,"Grant Road East, Clapham Junction",CLASSIC,2023-08-21 17:00:00,1.3862943611198906,16.418526,,0.8181818855218854,0.7639454208280674,0.4980632599714113,0.2623997782696236,21,1,17,0,Evening,Monday,Weekday
1110,"Palace Gate, Kensington Gardens",300249,"Westminster Pier, Westminster",CLASSIC,2023-08-13 12:00:00,4.07753744390572,24.696102,,0.7474747474747476,0.6323103651547775,0.5032579929887436,0.25115914973152054,13,7,12,1,Afternoon,Sunday,Weekend
1199,"The Tennis Courts, The Regent's Park",2665,"Lord's, St. John's Wood",CLASSIC,2023-08-15 20:00:00,3.091042453358316,12.10157,,0.5387205387205387,0.568887280964272,0.4016864722390846,0.5804645411287194,15,2,20,0,Evening,Tuesday,Weekday
1150,"Queensway, Kensington Gardens",1121,"Lexham Gardens, Kensington",CLASSIC,2023-08-27 22:00:00,2.772588722239781,11.525623,,0.26936026936026936,0.28233061821621436,0.7300554157743121,0.6048863298692403,27,7,22,1,Night,Sunday,Weekend
300091,"Hortensia Road, West Brompton",3437,"Curzon Street, Mayfair",CLASSIC,2023-08-09 08:00:00,3.2188758248682006,4.3349743,,0.3602693602693603,0.44976097993136593,0.6448117753013715,0.6547243183412151,9,3,8,0,Morning,Wednesday,Weekday
200068,"Somerset House, Strand",971,"Godliman Street, St. Paul's",CLASSIC,2023-08-04 13:00:00,2.70805020110221,12.979984,,0.569023569023569,0.5648074205406775,0.7520812326813241,0.44841752824819225,4,5,13,0,Afternoon,Friday,Weekday
200136,"BBC White City, White City",300028,"Everington Street, Fulham",CLASSIC,2023-08-15 20:00:00,2.772588722239781,12.10157,,0.5387205387205387,0.568887280964272,0.4016864722390846,0.5804645411287194,15,2,20,0,Evening,Tuesday,Weekday
200049,"St. Katharine's Way, Tower",1142,"Tooley Street, Bermondsey",CLASSIC,2023-08-13 23:00:00,1.9459101490553132,14.118243,,0.39393939393939403,0.4306623147099456,0.35284660386977507,0.7768190485581526,13,7,23,1,Night,Sunday,Weekend
1100444,"Strand, Strand_OLD",300050,"Walworth Square, Walworth",PBSC_EBIKE,2023-08-31 15:00:00,3.367295829986474,14.512064,,0.4545454545454546,0.4273919827294564,0.23547079342676214,0.4503345721274433,31,4,15,0,Afternoon,Thursday,Weekday
300079,"London Street, Paddington",1160,"Craven Street, Strand",CLASSIC,2023-08-13 16:00:00,4.2626798770413155,24.43761,,0.7171717845117844,0.588190485134366,0.4664853939988116,0.269416691873395,13,7,16,1,Afternoon,Sunday,Weekend
2587,"Wormwood Street, Liverpool Street",1229,"High Holborn , Covent Garden",CLASSIC,2023-08-07 09:00:00,2.772588722239781,15.379206,,0.4511784511784511,0.425196731902645,0.7382261146365553,0.49111004213854315,7,1,9,0,Morning,Monday,Weekday
300082,"Bridge Avenue, Hammersmith",200221,"Crabtree Lane, Fulham",CLASSIC,2023-08-09 20:00:00,2.1972245773362196,8.287822,,0.5757575757575759,0.661713680546991,0.4194203000421346,0.6625369384063039,9,3,20,0,Evening,Wednesday,Weekday
300209,"Albert Square, Stockwell",1024,"Park Street, Bankside",CLASSIC,2023-08-13 16:00:00,2.9444389791664403,24.43761,,0.7171717845117844,0.588190485134366,0.4664853939988116,0.269416691873395,13,7,16,1,Afternoon,Sunday,Weekend
3467,"Dock Street, Wapping",1151,"Whitehall Place, Strand",CLASSIC,2023-08-28 12:00:00,2.995732273553991,12.819235,,0.5892255892255893,0.5510700744611159,0.8956878499550888,0.2923948524084973,28,1,12,0,Afternoon,Monday,Weekday
200155,"Gascoyne Road, Victoria Park",300056,"Mile End Stadium, Mile End",CLASSIC,2023-08-31 18:00:00,2.4849066497880004,11.592894,,0.40067340067340074,0.43580761062527645,0.10679639102758809,0.6608744935890517,31,4,18,0,Evening,Thursday,Weekday
3451,"Golden Square, Soho",1067,"St. James's Square, St. James's",CLASSIC,2023-08-03 12:00:00,1.6094379124341003,16.58346,,0.6397306397306397,0.5716795445210943,0.9445992056793137,0.20132236940582737,3,4,12,0,Afternoon,Thursday,Weekday
300210,"Halford Road, West Kensington",1217,"Serpentine Car Park, Hyde Park",CLASSIC,2023-08-28 16:00:00,2.8903717578961645,13.089354,,0.7037037037037037,0.6238583892366858,0.8055486330957381,0.10729635961540085,28,1,16,0,Afternoon,Monday,Weekday
1071,"Tower Gardens , Tower",300060,"Brandon Street, Walworth",CLASSIC,2023-08-28 06:00:00,2.9444389791664403,8.089993,,0.08417508417508424,0.16003369475807777,0.758349782885413,0.9084852110902496,28,1,6,0,Morning,Monday,Weekday
200016,"Castlehaven Road, Camden Town",988,"Great Russell Street, Bloomsbury",CLASSIC,2023-08-08 07:00:00,2.772588722239781,12.397806,,0.23905730639730638,0.2672789729095503,0.5514864738434505,0.7476182417651728,8,2,7,0,Morning,Tuesday,Weekday
3445,"Shoreditch High Street, Shoreditch",959,"Milroy Walk, South Bank",CLASSIC,2023-08-13 18:00:00,2.9444389791664403,20.746122,,0.6228956228956228,0.5469120870044364,0.43838647588657953,0.3930915352918628,13,7,18,1,Evening,Sunday,Weekend
300082,"Bridge Avenue, Hammersmith",300063,"Burgess Park Albany Road, Walworth",CLASSIC,2023-08-24 19:00:00,4.04305126783455,10.703569,,0.7272727272727273,0.8077751955438737,0.35415327571414124,0.6188680468849591,24,4,19,0,Evening,Thursday,Weekday
1085,"Old Quebec Street, Marylebone",1085,"Old Quebec Street, Marylebone",CLASSIC,2023-08-11 15:00:00,3.4011973816621555,21.028437,,0.861952861952862,0.8368511241580552,0.4356708871093231,0.46369675883667927,11,5,15,0,Afternoon,Friday,Weekday
1062,"Braham Street, Aldgate",3455,"Arundel Street, Temple",CLASSIC,2023-08-09 09:00:00,2.70805020110221,5.8048253,,0.49831656565656557,0.5499745422412106,0.6975007923218771,0.4647819762341635,9,3,9,0,Morning,Wednesday,Weekday
1176,"Waterloo Road, South Bank",300220,"Farringdon Street, Holborn",CLASSIC,2023-08-25 08:00:00,2.1972245773362196,9.0,,0.39057245791245787,0.3915093282885484,0.9013930993030271,0.3874277277566721,25,5,8,0,Morning,Friday,Weekday
200109,"Alpha Grove, Millwall",200034,"Wapping Lane, Wapping",CLASSIC,2023-08-31 17:00:00,2.639057329615259,12.88981,,0.4276094276094278,0.4412172712224363,0.10789755334638607,0.5934135595764914,31,4,17,0,Evening,Thursday,Weekday
1107,"Gloucester Road Station, South Kensington",3465,"Eccleston Place, Victoria",CLASSIC,2023-08-23 09:00:00,2.3978952727983707,3.2399998,,0.6161616835016834,0.7202828187283115,0.6659235911417906,0.5409437665648179,23,3,9,0,Morning,Wednesday,Weekday
200212,"Blackfriars Station, St. Paul's",200246,"Eagle Wharf Road, Hoxton",CLASSIC,2023-08-14 13:00:00,2.5649493574615367,27.210379,,0.7777777777777779,0.6851247486753478,0.3455639791661118,0.4554514980347636,14,1,13,0,Afternoon,Monday,Weekday
200199,"Stanley Grove, Battersea",200097,"Beryl Road, Hammersmith",CLASSIC,2023-08-08 09:00:00,3.332204510175204,12.641076,,0.3333333333333335,0.35861037975055915,0.577359046148611,0.6916740510166416,8,2,9,0,Morning,Tuesday,Weekday
978,"Russell Square Station, Bloomsbury",200156,"Pott Street, Bethnal Green",CLASSIC,2023-08-05 10:00:00,3.2188758248682006,21.603,,0.3164983164983166,0.2778588780256546,0.16256610087357726,0.7547796176838858,5,6,10,1,Morning,Saturday,Weekend
200198,"Seymour Place, Marylebone",200126,"Usk Road, Clapham Junction",PBSC_EBIKE,2023-08-05 13:00:00,3.6635616461296463,9.47012,,0.4882154882154883,0.5573111288875412,0.3058102732691673,0.6873691415454409,5,6,13,1,Afternoon,Saturday,Weekend
1129,"Sun Street, Liverpool Street",200074,"Bury Place, Holborn",CLASSIC,2023-08-02 08:00:00,2.772588722239781,27.859905,,0.5252525252525253,0.43058410281766474,0.5202512419321336,0.6108319375246237,2,3,8,0,Morning,Wednesday,Weekday
3440,"Royal Avenue 1, Chelsea",3420,"Sedding Street, Sloane Square",CLASSIC,2023-08-04 10:00:00,2.5649493574615367,12.229406,,0.5791245791245792,0.5851528653556108,0.8547867121804303,0.460931969371715,4,5,10,0,Morning,Friday,Weekday
1075,"Hyde Park Corner, Hyde Park",1231,"Queen's Gate, Kensington Gardens",CLASSIC,2023-08-21 17:00:00,2.5649493574615367,16.418526,,0.8181818855218854,0.7639454208280674,0.4980632599714113,0.2623997782696236,21,1,17,0,Evening,Monday,Weekday
200215,"Greyhound Road, Hammersmith",200197,"Barons Court Station, West Kensington",CLASSIC,2023-08-12 13:00:00,1.3862943611198906,30.827856,,0.696969696969697,0.5423051378283059,0.45599855802071954,0.37853426094094156,12,6,13,1,Afternoon,Saturday,Weekend
200215,"Greyhound Road, Hammersmith",300082,"Bridge Avenue, Hammersmith",CLASSIC,2023-08-15 12:00:00,2.4849066497880004,10.8955765,,0.7407407407407407,0.7347376775961538,0.6322649689225012,0.3018923923650484,15,2,12,0,Afternoon,Tuesday,Weekday
1022,"Brunswick Square, Bloomsbury",1028,"William IV Street, Strand",CLASSIC,2023-08-12 14:00:00,3.1354942159291497,32.647057,,0.7340068013468013,0.58305118593555,0.48233639644609017,0.3512870799859463,12,6,14,1,Afternoon,Saturday,Weekend
200019,"Malmesbury Road, Bow",200249,"Queen Mary's, Mile End",CLASSIC,2023-08-09 08:00:00,1.9459101490553132,4.3349743,,0.3602693602693603,0.44976097993136593,0.6448117753013715,0.6547243183412151,9,3,8,0,Morning,Wednesday,Weekday
1044,"The Guildhall, Guildhall",300050,"Walworth Square, Walworth",PBSC_EBIKE,2023-08-30 18:00:00,3.295836866004329,14.20062,,0.5252525252525253,0.4467216629686915,0.8009449449421057,0.18381679172313192,30,3,18,0,Evening,Wednesday,Weekday
200134,"Albany Street, The Regent's Park",3489,"Broadwick Street, Soho",CLASSIC,2023-08-19 11:00:00,2.302585092994046,27.295977,,0.8518519191919192,0.7246346811613715,0.48307502524771173,0.2678956890053802,19,6,11,1,Morning,Saturday,Weekend
3425,"Northington Street , Holborn",300205,"Cromer Street, Bloomsbury",CLASSIC,2023-08-26 21:00:00,1.9459101490553132,7.628263,,0.21885521885521886,0.27863771572621926,0.5804306091569141,0.7122365230616025,26,6,21,1,Night,Saturday,Weekend
200025,"London Fields, Hackney Central",300081,"Haggerston Road, Haggerston",CLASSIC,2023-08-13 13:00:00,1.791759469228055,25.772078,,0.7878787878787878,0.6486462129603752,0.4840574113041586,0.22095396474078366,13,7,13,1,Afternoon,Sunday,Weekend
200186,"Nantes Close, Wandsworth",300018,"Charing Cross Hospital, Hammersmith",CLASSIC,2023-08-07 15:00:00,3.091042453358316,17.462784,,0.6868686868686869,0.5682254923813415,0.6291514353468673,0.10024504937631662,7,1,15,0,Afternoon,Monday,Weekday
200142,"Hammersmith Road, Hammersmith",200181,"Richmond Way, Shepherd's Bush",CLASSIC,2023-08-25 21:00:00,1.791759469228055,11.753876,,0.2794612794612795,0.30480648143224226,0.48851174273983433,0.6802455201980292,25,5,21,0,Night,Friday,Weekday
300209,"Albert Square, Stockwell",300046,"Alma Road, Wandsworth",PBSC_EBIKE,2023-08-08 23:00:00,2.995732273553991,5.315336,,0.38383838383838387,0.5196739257108656,0.7913507037116828,0.9173147349873386,8,2,23,0,Night,Tuesday,Weekday
1097,"Northumberland Avenue, Strand",2587,"Wormwood Street, Liverpool Street",CLASSIC,2023-08-07 18:00:00,2.4849066497880004,13.493999,,0.595959595959596,0.5554082462772272,0.7067460174828909,0.3034112987439276,7,1,18,0,Evening,Monday,Weekday
300235,"York Way, Kings Cross",200118,"Parkway, Camden Town",CLASSIC,2023-08-31 21:00:00,2.1972245773362196,6.489992,,0.32996632996633,0.4368772607904125,0.017485417000632664,0.8577533009710029,31,4,21,0,Night,Thursday,Weekday
1055,"Wellington Road, St. John's Wood",200026,"Greenland Road, Camden Town",CLASSIC,2023-08-27 19:00:00,2.5649493574615367,10.315115,,0.4747474747474749,0.4513574642714498,0.7955524583118586,0.29935123433018707,27,7,19,1,Evening,Sunday,Weekend
300058,"The Vale, Chelsea",1067,"St. James's Square, St. James's",CLASSIC,2023-08-01 14:00:00,3.044522437723423,19.134262,,0.7474747474747476,0.6276719049305455,0.6467955161606408,0.13410402405987776,1,2,14,0,Afternoon,Tuesday,Weekday
1109,"Wellington Arch, Hyde Park",1035,"Boston Place, Marylebone",CLASSIC,2023-08-24 14:00:00,4.07753744390572,12.015589,,1.0000000000000002,0.9860469418442959,0.6277398149244237,0.20329832818316562,24,4,14,0,Afternoon,Thursday,Weekday
1153,"Pall Mall East, West End",200219,"Osiers Road, Wandsworth",CLASSIC,2023-08-27 15:00:00,4.23410650459726,20.275385,,0.595959595959596,0.49019203070318856,0.7390704011282682,0.26502920205047287,27,7,15,1,Afternoon,Sunday,Weekend
200127,"East India DLR, Blackwall",200022,"Saunders Ness Road, Cubitt Town",CLASSIC,2023-08-20 19:00:00,2.9444389791664403,9.726664,,0.6565656565656566,0.7006926207574644,0.4931174252710059,0.49314505794882535,20,7,19,1,Evening,Sunday,Weekend
200081,"Coomer Place, West Kensington",1113,"Trebovir Road, Earl's Court",CLASSIC,2023-08-21 09:00:00,1.791759469228055,13.18308,,0.5723905723905724,0.606726845036925,0.5108403504768403,0.6171815279763592,21,1,9,0,Morning,Monday,Weekday
300243,"Good's Way, King's Cross",1067,"St. James's Square, St. James's",CLASSIC,2023-08-12 12:00:00,3.6375861597263857,29.810522,,0.6565656565656566,0.5258522409050741,0.45564041213412976,0.43341901400161575,12,6,12,1,Afternoon,Saturday,Weekend
300077,"Ingrave Street, Clapham Junction",1087,"Belgrave Road, Victoria",CLASSIC,2023-08-24 09:00:00,3.2188758248682006,5.8603754,,0.6734006734006734,0.7583313061414296,0.4775196201322397,0.5185605470059959,24,4,9,0,Morning,Thursday,Weekday
3449,"Breams Buildings, Holborn",1007,"Drury Lane, Covent Garden",CLASSIC,2023-08-07 14:00:00,1.791759469228055,17.673029,,0.6632996632996635,0.5421463945590546,0.6503963426484208,0.10147344987503226,7,1,14,0,Afternoon,Monday,Weekday
1088,"Triangle Car Park, Hyde Park",22179,"Exhibition Road, Knightsbridge",CLASSIC,2023-08-13 16:00:00,4.189654742026425,24.43761,,0.7171717845117844,0.588190485134366,0.4664853939988116,0.269416691873395,13,7,16,1,Afternoon,Sunday,Weekend
22174,"Granby Street, Shoreditch",200247,"Globe Town Market, Bethnal Green",PBSC_EBIKE,2023-08-08 17:00:00,1.791759469228055,18.278645,,0.4814815488215489,0.5012102618528496,0.5235473275318813,0.798986400803417,8,2,17,0,Evening,Tuesday,Weekday
200208,"Sugden Road, Clapham",200211,"Union Grove, Wandsworth Road",CLASSIC,2023-08-05 10:00:00,2.302585092994046,21.603,,0.3164983164983166,0.2778588780256546,0.16256610087357726,0.7547796176838858,5,6,10,1,Morning,Saturday,Weekend
200083,"Pritchard's Road, Bethnal Green",200156,"Pott Street, Bethnal Green",CLASSIC,2023-08-07 14:00:00,1.791759469228055,17.673029,,0.6632996632996635,0.5421463945590546,0.6503963426484208,0.10147344987503226,7,1,14,0,Afternoon,Monday,Weekday
1183,"Bramham Gardens, Earl's Court",200062,"William Morris Way, Sands End",CLASSIC,2023-08-25 21:00:00,2.4849066497880004,11.753876,,0.2794612794612795,0.30480648143224226,0.48851174273983433,0.6802455201980292,25,5,21,0,Night,Friday,Weekday
1103,"Gloucester Street, Pimlico",1163,"Wardour Street, Soho",CLASSIC,2023-08-01 09:00:00,2.995732273553991,24.187069,,0.5555555555555556,0.42900719266545,0.684838267726216,0.3260141166562952,1,2,9,0,Morning,Tuesday,Weekday
1080,"Great Tower Street, Monument",1028,"William IV Street, Strand",CLASSIC,2023-08-20 14:00:00,3.713572066704308,15.778516,,0.925925925925926,0.8680288453378922,0.5117896298661316,0.14654165906023087,20,7,14,1,Afternoon,Sunday,Weekend
1116,"Emperor's Gate, South Kensington",200069,"Knaresborough Place, Earl's Court",CLASSIC,2023-08-28 19:00:00,2.4849066497880004,9.178235,,0.47138047138047146,0.4681465733290941,0.8512680540472767,0.35034412181312546,28,1,19,0,Evening,Monday,Weekday
300079,"London Street, Paddington",300242,"Allington Street, Victoria",CLASSIC,2023-08-31 14:00:00,3.4339872044851463,14.587776,,0.505050505050505,0.46410535212606224,0.19723937374595213,0.3711313446001857,31,4,14,0,Afternoon,Thursday,Weekday
1043,"Museum of London, Barbican",1076,"Walnut Tree Walk, Vauxhall",CLASSIC,2023-08-02 19:00:00,2.4849066497880004,15.683776,,0.5252525252525253,0.5528890030402223,0.7069015346114694,0.7074623908948411,2,3,19,0,Evening,Wednesday,Weekday
200118,"Parkway, Camden Town",978,"Russell Square Station, Bloomsbury",CLASSIC,2023-08-01 22:00:00,3.1354942159291497,18.58451,,0.4410774410774412,0.43041229123223473,0.4068084769554773,0.695253113308575,1,2,22,0,Night,Tuesday,Weekday
200193,"Snowsfields, London Bridge",300031,"Islington Green, Angel",CLASSIC,2023-08-23 19:00:00,3.332204510175204,6.297428,,0.7845118518518519,0.8700585075869778,0.9275696147452043,0.4715126657703287,23,3,19,0,Evening,Wednesday,Weekday
200246,"Eagle Wharf Road, Hoxton",200226,"Kingsway Southbound, Strand",PBSC_EBIKE,2023-08-19 13:00:00,3.2188758248682006,25.212852,,0.8922558922558923,0.7939915163433153,0.4587934343850455,0.22783730711300565,19,6,13,1,Afternoon,Saturday,Weekend
1171,"New Road 1 , Whitechapel",200160,"Langdon Park, Poplar",CLASSIC,2023-08-09 21:00:00,3.091042453358316,11.090103,,0.468013468013468,0.5437947561542718,0.4255079380436425,0.7936558995071029,9,3,21,0,Night,Wednesday,Weekday
1217,"Serpentine Car Park, Hyde Park",200175,"Wandsworth Rd, Isley Court, Wandsworth Road",CLASSIC,2023-08-31 08:00:00,3.1354942159291497,3.2399998,,0.23905730639730638,0.3260483787933475,0.2670480832458504,0.6502191763906894,31,4,8,0,Morning,Thursday,Weekday
2693,"Shouldham Street, Marylebone",3494,"Foley Street, Fitzrovia",CLASSIC,2023-08-02 10:00:00,2.3978952727983707,26.089443,,0.6296296296296298,0.5379223866479146,0.49130196555656813,0.5040869545519354,2,3,10,0,Morning,Wednesday,Weekday
1180,"Bourne Street, Belgravia",1229,"High Holborn , Covent Garden",CLASSIC,2023-08-15 08:00:00,2.9444389791664403,17.28,,0.4747474747474749,0.45678556760053274,0.6659235911417906,0.5909501848419393,15,2,8,0,Morning,Tuesday,Weekday
990,"Cotton Garden Estate, Kennington",200025,"London Fields, Hackney Central",CLASSIC,2023-08-20 12:00:00,4.564348191467836,12.819235,,0.8181818855218854,0.8347018104426593,0.49681247501765136,0.2860408024756339,20,7,12,1,Afternoon,Sunday,Weekend
200078,"Aberfeldy Street, Poplar",300213,"Monier Road, Hackney Wick",CLASSIC,2023-08-11 20:00:00,2.772588722239781,14.277983,,0.5454545454545456,0.585762720110611,0.4163609248965727,0.6986661976216396,11,5,20,0,Evening,Friday,Weekday
1092,"Moorfields, Moorgate",2667,"Tower Wharf, Bermondsey",CLASSIC,2023-08-26 20:00:00,2.5649493574615367,6.9247384,,0.26262626262626265,0.3203782004645757,0.5422847261127973,0.6463903120881699,26,6,20,1,Evening,Saturday,Weekend
1041,"Westbourne Grove, Bayswater",1016,"Hereford Road, Bayswater",CLASSIC,2023-08-23 12:00:00,1.6094379124341003,3.319036,,0.872053872053872,0.8772450066020454,0.4469906194674029,0.08488393134353422,23,3,12,0,Afternoon,Wednesday,Weekday
1103,"Gloucester Street, Pimlico",3429,"Abbey Orchard Street, Westminster",CLASSIC,2023-08-28 18:00:00,2.1972245773362196,13.276144,,0.5757575757575759,0.5102214598723491,0.8458662160023446,0.19697059096564196,28,1,18,0,Evening,Monday,Weekday
1142,"Tooley Street, Bermondsey",2587,"Wormwood Street, Liverpool Street",CLASSIC,2023-08-31 18:00:00,2.302585092994046,11.592894,,0.40067340067340074,0.43580761062527645,0.10679639102758809,0.6608744935890517,31,4,18,0,Evening,Thursday,Weekday
1218,"Flood Street, Chelsea",1133,"Baylis Road, Waterloo",CLASSIC,2023-08-31 08:00:00,2.9444389791664403,3.2399998,,0.23905730639730638,0.3260483787933475,0.2670480832458504,0.6502191763906894,31,4,8,0,Morning,Thursday,Weekday
200021,"Hermitage Court, Wapping",1062,"Braham Street, Aldgate",CLASSIC,2023-08-12 17:00:00,1.9459101490553132,28.348713,,0.6565656565656566,0.5358087703676213,0.4870303191035087,0.4490967551944737,12,6,17,1,Evening,Saturday,Weekend
3482,"Beaumont Street, Marylebone",1229,"High Holborn , Covent Garden",CLASSIC,2023-08-02 09:00:00,2.3978952727983707,27.792374,,0.569023569023569,0.4599125158262401,0.5038333487491332,0.5219158179661124,2,3,9,0,Morning,Wednesday,Weekday
1004,"Doric Way , Somers Town",22171,"Red Lion Street, Holborn",CLASSIC,2023-08-09 08:00:00,2.3978952727983707,4.3349743,,0.3602693602693603,0.44976097993136593,0.6448117753013715,0.6547243183412151,9,3,8,0,Morning,Wednesday,Weekday
1210,"Nevern Place, Earl's Court",1018,"Phillimore Gardens, Kensington",CLASSIC,2023-08-25 16:00:00,1.9459101490553132,15.463246,,0.6565656565656566,0.5436933211286952,0.5561214958842032,0.06367076592476706,25,5,16,0,Afternoon,Friday,Weekday
300226,"Copper Box Arena, Queen Elizabeth Olympic Park",200252,"Bow Church Station, Bow",CLASSIC,2023-08-29 10:00:00,2.639057329615259,12.371645,,0.5521885521885521,0.5188764755599857,0.6288467830978367,0.3006660350548974,29,2,10,0,Morning,Tuesday,Weekday
1050,"Park Road (Baker Street), The Regent's Park",1050,"Park Road (Baker Street), The Regent's Park",CLASSIC,2023-08-03 21:00:00,3.295836866004329,9.659814,,0.3535353535353536,0.411227267635721,0.7836582122639063,0.7213359965852099,3,4,21,0,Night,Thursday,Weekday
300036,"Teversham Lane, Stockwell",1177,"Seville Street, Knightsbridge",CLASSIC,2023-08-30 07:00:00,3.1354942159291497,12.599999,,0.19191919191919193,0.20923058732746708,0.6659235911417906,0.7163211235049743,30,3,7,0,Morning,Wednesday,Weekday
200083,"Pritchard's Road, Bethnal Green",200045,"Garnet Street, Shadwell",PBSC_EBIKE,2023-08-01 22:00:00,2.4849066497880004,18.58451,,0.4410774410774412,0.43041229123223473,0.4068084769554773,0.695253113308575,1,2,22,0,Night,Tuesday,Weekday
1058,"Edgware Road Station, Marylebone",1164,"Portland Place, Marylebone",CLASSIC,2023-08-01 09:00:00,2.1972245773362196,24.187069,,0.5555555555555556,0.42900719266545,0.684838267726216,0.3260141166562952,1,2,9,0,Morning,Tuesday,Weekday
200252,"Bow Church Station, Bow",200073,"Cephas Street, Bethnal Green",CLASSIC,2023-08-19 08:00:00,2.3978952727983707,26.983196,,0.6329967003367003,0.5632191392562036,0.4664853939988116,0.6195766779797128,19,6,8,1,Morning,Saturday,Weekend
2694,"Clapham Common Station, Clapham Common",200208,"Sugden Road, Clapham",CLASSIC,2023-08-24 18:00:00,2.0794415416798357,10.739832,,0.8451178451178452,0.8854217558612247,0.44237438889502223,0.4092960637972304,24,4,18,0,Evening,Thursday,Weekday
1050,"Park Road (Baker Street), The Regent's Park",1164,"Portland Place, Marylebone",PBSC_EBIKE,2023-08-27 12:00:00,1.791759469228055,18.59845,,0.5858585858585859,0.49550862904877363,0.7305159397079283,0.25071508490558914,27,7,12,1,Afternoon,Sunday,Weekend
1202,"Wellington Street , Strand",1109,"Wellington Arch, Hyde Park",CLASSIC,2023-08-19 12:00:00,3.58351893845611,23.740902,,0.868686936026936,0.7759954266550653,0.447408197804669,0.2589769399520204,19,6,12,1,Afternoon,Saturday,Weekend
200041,"Antill Road, Mile End",3483,"Fashion Street, Whitechapel",CLASSIC,2023-08-22 12:00:00,2.5649493574615367,17.114204,,0.8552188552188551,0.836992386432938,0.5673168234033202,0.26811022380465677,22,2,12,0,Afternoon,Tuesday,Weekday
1216,"Swan Street, The Borough",200240,"Ferndale Road, Brixton",CLASSIC,2023-08-03 16:00:00,3.044522437723423,13.608762,,0.6835017508417509,0.6041756947422374,0.8987061852428383,0.12959394292308324,3,4,16,0,Afternoon,Thursday,Weekday
1157,"Black Lion Gate, Kensington Gardens",1075,"Hyde Park Corner, Hyde Park",CLASSIC,2023-08-28 19:00:00,3.1354942159291497,9.178235,,0.47138047138047146,0.4681465733290941,0.8512680540472767,0.35034412181312546,28,1,19,0,Evening,Monday,Weekday
300051,"Hibbert Street, Battersea",200059,"Crisp Road, Hammersmith",CLASSIC,2023-08-27 19:00:00,3.367295829986474,10.315115,,0.4747474747474749,0.4513574642714498,0.7955524583118586,0.29935123433018707,27,7,19,1,Evening,Sunday,Weekend
200076,"Westminster Bridge Road, Elephant & Castle",3452,"Panton Street, West End",CLASSIC,2023-08-19 13:00:00,2.772588722239781,25.212852,,0.8922558922558923,0.7939915163433153,0.4587934343850455,0.22783730711300565,19,6,13,1,Afternoon,Saturday,Weekend
200122,"Hawley Crescent, Camden Town",961,"Union Street, The Borough",CLASSIC,2023-08-21 17:00:00,3.6635616461296463,16.418526,,0.8181818855218854,0.7639454208280674,0.4980632599714113,0.2623997782696236,21,1,17,0,Evening,Monday,Weekday
1161,"Brushfield Street, Liverpool Street",200213,"Durant Street, Bethnal Green",CLASSIC,2023-08-29 18:00:00,2.0794415416798357,17.148247,,0.5185185185185186,0.4602250239585796,0.49292020349210197,0.3833037737248616,29,2,18,0,Evening,Tuesday,Weekday
200246,"Eagle Wharf Road, Hoxton",978,"Russell Square Station, Bloomsbury",CLASSIC,2023-08-19 14:00:00,3.2188758248682006,25.96496,,0.872053872053872,0.7333953182615858,0.4664853939988116,0.2232937176837525,19,6,14,1,Afternoon,Saturday,Weekend
